text,label,source,source_file,text_hash
"oggetto: controllo conformità dispositivo ciao, questa è una comunicazione informativa relativa a portale formazione. l'aggiornamento del sistema operativo ha riportato il dispositivo nello stato conforme. non è richiesta alcuna operazione finché la console mostra il segno verde. se hai già completato l'operazione puoi ignorare il promemoria. cordiali saluti, amministrazione — cooperativa orione",0,synthetic_legitimate_hard_negative_v1,batch_04/b04-security_access-06.txt,7ed737908a08e900faf2d4d142aeed7a618ca6c7365b6e92228ff833fc4c7391
"oggetto: accesso recente verificato gentile collega, per microsoft 365 aziendale: è stato registrato un accesso dal computer aziendale assegnato al tuo profilo. indicazione operativa: consulta la cronologia dal portale abituale solo se desideri verificare data e posizione. accedi sempre dal preferito aziendale o dall'app ufficiale, senza usare link ricevuti da mittenti sconosciuti. customer care — banca esempio",0,synthetic_legitimate_hard_negative_v1,batch_04/b04-security_access-07.txt,1ebb457cad80a0bcc3c58843a8b5251831e06569f4d0603dde95ea573b53babc
"oggetto: promemoria formazione sicurezza salve, per microsoft 365 aziendale registriamo il seguente aggiornamento: il corso annuale sulla protezione dei dati è disponibile fino alla fine del mese. apri il catalogo formazione dalla intranet e riprendi il modulo assegnato. per assistenza apri una richiesta dal catalogo servizi interno indicando l'oggetto di questa comunicazione. a disposizione, service desk — aurora manufacturing",0,synthetic_legitimate_hard_negative_v1,batch_04/b04-security_access-08.txt,e27c918148a2382e01141390f6cce6eb8e448d009986be241461cdd2b31b1a9a
"oggetto: controllo conformità dispositivo buongiorno, l'aggiornamento del sistema operativo ha riportato il dispositivo nello stato conforme. il servizio coinvolto è microsoft 365 aziendale. non è richiesta alcuna operazione finché la console mostra il segno verde. non comunicare password o codici via email; per dubbi usa i contatti pubblicati nella intranet. grazie, sistemi informativi — università delta",0,synthetic_legitimate_hard_negative_v1,batch_04/b04-security_access-09.txt,e1590886071440b6f4224e539b613c475ef851ec278ba11899aca8f03c2a9169
"oggetto: accesso recente verificato ciao, questa è una comunicazione informativa relativa a console dispositivi. è stato registrato un accesso dal computer aziendale assegnato al tuo profilo. consulta la cronologia dal portale abituale solo se desideri verificare data e posizione. se hai già completato l'operazione puoi ignorare il promemoria. cordiali saluti, amministrazione — cooperativa orione",0,synthetic_legitimate_hard_negative_v1,batch_04/b04-security_access-10.txt,80d90b95fe72a9ef7339555455ae25f4e2434a3ce8bb07dff2d9c06d90ce2528
"oggetto: promemoria formazione sicurezza gentile collega, per console dispositivi: il corso annuale sulla protezione dei dati è disponibile fino alla fine del mese. indicazione operativa: apri il catalogo formazione dalla intranet e riprendi il modulo assegnato. accedi sempre dal preferito aziendale o dall'app ufficiale, senza usare link ricevuti da mittenti sconosciuti. customer care — banca esempio",0,synthetic_legitimate_hard_negative_v1,batch_04/b04-security_access-11.txt,647002c19194ca27143c4d914220144111f3cef2c4c187dd45af6ab3a436736c
"oggetto: controllo conformità dispositivo salve, per console dispositivi registriamo il seguente aggiornamento: l'aggiornamento del sistema operativo ha riportato il dispositivo nello stato conforme. non è richiesta alcuna operazione finché la console mostra il segno verde. per assistenza apri una richiesta dal catalogo servizi interno indicando l'oggetto di questa comunicazione. a disposizione, service desk — aurora manufacturing",0,synthetic_legitimate_hard_negative_v1,batch_04/b04-security_access-12.txt,dc8b63f6601bf40d247a3c99e8c7c33aad0098bd39c4f1e45d7b9bff860568c9
"subject: recent sign-in verified hello, a sign-in from your assigned corporate laptop was recorded by the normal monitoring service. this notice concerns endpoint security center. review the activity from your usual security dashboard only if you need the details. never send passwords or verification codes by email; use the support details in the company directory if you need help. regards, operations team — contoso europe",0,synthetic_legitimate_hard_negative_v1,batch_04/b04-security_access-13.txt,3822c2643377781a857dfa49de6d2c907ea2228f8c2f25ab3255c4245c6b56cd
"subject: security training reminder hi, this is an informational message about endpoint security center. the annual data-protection course remains available until the end of the month. open the learning catalog from the intranet and continue the assigned module. if you have already completed the task, no further action is required. best regards, customer support — example financial",0,synthetic_legitimate_hard_negative_v1,batch_04/b04-security_access-14.txt,4cf817c3cecaf72eeed2726665b94b607e1c3d26af2729183c82b089839b7e78
"subject: recent sign-in verified dear colleague, for learning portal: a sign-in from your assigned corporate laptop was recorded by the normal monitoring service. recommended step: review the activity from your usual security dashboard only if you need the details. open the service from your saved corporate portal or its official application, not from an unexpected message. people services — blue yonder group",0,synthetic_legitimate_hard_negative_v1,batch_04/b04-security_access-15.txt,3aa0dfe5eb2399dc08cf4cfab4a8c1cfe0a19fab469497ee30242e4b3358e7d3
"subject: security training reminder good morning, learning portal recorded this routine update: the annual data-protection course remains available until the end of the month. open the learning catalog from the intranet and continue the assigned module. for assistance, open a request from the internal service catalog and quote this notification's subject. it service desk — northwind research",0,synthetic_legitimate_hard_negative_v1,batch_04/b04-security_access-16.txt,302403afb2b3d2dd9030556a8f6ce0cac94d5dc4748a833c977695d23838eaf0
"subject: recent sign-in verified hello, a sign-in from your assigned corporate laptop was recorded by the normal monitoring service. this notice concerns corporate microsoft 365. review the activity from your usual security dashboard only if you need the details. never send passwords or verification codes by email; use the support details in the company directory if you need help. regards, operations team — contoso europe",0,synthetic_legitimate_hard_negative_v1,batch_04/b04-security_access-17.txt,7b98c55748584875aecab4fcf16c3d7ffd51841214bbf59c8bd5f780ca02c61f
"subject: security training reminder hi, this is an informational message about corporate microsoft 365. the annual data-protection course remains available until the end of the month. open the learning catalog from the intranet and continue the assigned module. if you have already completed the task, no further action is required. best regards, customer support — example financial",0,synthetic_legitimate_hard_negative_v1,batch_04/b04-security_access-18.txt,601a7a462d379746ceb0797deac3d625958b313234f9b388ec3c048684f134a5
"subject: recent sign-in verified dear colleague, for device console: a sign-in from your assigned corporate laptop was recorded by the normal monitoring service. recommended step: review the activity from your usual security dashboard only if you need the details. open the service from your saved corporate portal or its official application, not from an unexpected message. people services — blue yonder group",0,synthetic_legitimate_hard_negative_v1,batch_04/b04-security_access-19.txt,164c8977c713e12a299ba0875afd94a3ebc4d2f5ac3579873a31bd5212d2e3e1
"subject: security training reminder good morning, device console recorded this routine update: the annual data-protection course remains available until the end of the month. open the learning catalog from the intranet and continue the assigned module. for assistance, open a request from the internal service catalog and quote this notification's subject. it service desk — northwind research",0,synthetic_legitimate_hard_negative_v1,batch_04/b04-security_access-20.txt,123df9036cecbf1f4d0abb1356ff59b342dc5bae48ac97f3a788f8bfcc23a9e6
"oggetto: certificati formazione allegati buongiorno, in allegato trovi i certificati pdf richiesti per completare il fascicolo del personale. il servizio coinvolto è ufficio formazione. archiviali nella cartella del progetto; non contengono macro né moduli di accesso. non comunicare password o codici via email; per dubbi usa i contatti pubblicati nella intranet. grazie, amministrazione — cooperativa orione",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-01.txt,7b7838b3cccd40adf400efca94b1857f2ba49485e866abc83ea018dc2f51bcde
"oggetto: copia documento contabile ciao, questa è una comunicazione informativa relativa a ufficio formazione. è allegata la copia della fattura già registrata e approvata nel gestionale. confronta il numero del documento con l'ordine presente nel portale acquisti. se hai già completato l'operazione puoi ignorare il promemoria. cordiali saluti, customer care — banca esempio",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-02.txt,a8a3d596b919269478315f1fbb580c45941190639e69a476cf31af577f1c76a3
"oggetto: verbale riunione disponibile gentile collega, per ufficio formazione: il verbale in formato docx riassume decisioni, responsabili e prossime scadenze. indicazione operativa: salvalo nello spazio condiviso del gruppo dopo la normale revisione. accedi sempre dal preferito aziendale o dall'app ufficiale, senza usare link ricevuti da mittenti sconosciuti. service desk — aurora manufacturing",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-03.txt,9edfea2910398b9d079113fbc3fcf525fd9bb4dd84d26955749dba53927fb5b3
"oggetto: certificati formazione allegati salve, per amministrazione fornitori registriamo il seguente aggiornamento: in allegato trovi i certificati pdf richiesti per completare il fascicolo del personale. archiviali nella cartella del progetto; non contengono macro né moduli di accesso. per assistenza apri una richiesta dal catalogo servizi interno indicando l'oggetto di questa comunicazione. a disposizione, sistemi informativi — università delta",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-04.txt,8002fa78a6dda44655d57cb4ae4cc33dda37c9cb22919efb63d73c0980ba2cfe
"oggetto: copia documento contabile buongiorno, è allegata la copia della fattura già registrata e approvata nel gestionale. il servizio coinvolto è amministrazione fornitori. confronta il numero del documento con l'ordine presente nel portale acquisti. non comunicare password o codici via email; per dubbi usa i contatti pubblicati nella intranet. grazie, amministrazione — cooperativa orione",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-05.txt,1d5d70ae330b6e1a16b510505c6ca1bb8145f1226449c6e1d1f9ceca879bd0c2
"oggetto: verbale riunione disponibile ciao, questa è una comunicazione informativa relativa a amministrazione fornitori. il verbale in formato docx riassume decisioni, responsabili e prossime scadenze. salvalo nello spazio condiviso del gruppo dopo la normale revisione. se hai già completato l'operazione puoi ignorare il promemoria. cordiali saluti, customer care — banca esempio",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-06.txt,ea3628ac52e9825bcecc3ff4bc10cc846e4e6267be5999835d3744c3489574cf
"oggetto: certificati formazione allegati gentile collega, per segreteria progetti: in allegato trovi i certificati pdf richiesti per completare il fascicolo del personale. indicazione operativa: archiviali nella cartella del progetto; non contengono macro né moduli di accesso. accedi sempre dal preferito aziendale o dall'app ufficiale, senza usare link ricevuti da mittenti sconosciuti. service desk — aurora manufacturing",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-07.txt,02c000500c8b91f50afd8f98358e3015e57810783e40e2104f58e82cd7a2a1b4
"oggetto: copia documento contabile salve, per segreteria progetti registriamo il seguente aggiornamento: è allegata la copia della fattura già registrata e approvata nel gestionale. confronta il numero del documento con l'ordine presente nel portale acquisti. per assistenza apri una richiesta dal catalogo servizi interno indicando l'oggetto di questa comunicazione. a disposizione, sistemi informativi — università delta",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-08.txt,44536e348f5e17abbf2b0fceb1388d74642fb1b4ed211f873a9f7ee7f492f848
"oggetto: verbale riunione disponibile buongiorno, il verbale in formato docx riassume decisioni, responsabili e prossime scadenze. il servizio coinvolto è segreteria progetti. salvalo nello spazio condiviso del gruppo dopo la normale revisione. non comunicare password o codici via email; per dubbi usa i contatti pubblicati nella intranet. grazie, amministrazione — cooperativa orione",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-09.txt,b76b9a3b46543f937f1ada97fa8cac3f0455d160c71ab02250210a1cd776e9b7
"oggetto: certificati formazione allegati ciao, questa è una comunicazione informativa relativa a qualità e compliance. in allegato trovi i certificati pdf richiesti per completare il fascicolo del personale. archiviali nella cartella del progetto; non contengono macro né moduli di accesso. se hai già completato l'operazione puoi ignorare il promemoria. cordiali saluti, customer care — banca esempio",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-10.txt,f5ec85d53630324703913da758d6d0538b7ae828925a4ab6ca0c9ebccb476ae1
"oggetto: copia documento contabile gentile collega, per qualità e compliance: è allegata la copia della fattura già registrata e approvata nel gestionale. indicazione operativa: confronta il numero del documento con l'ordine presente nel portale acquisti. accedi sempre dal preferito aziendale o dall'app ufficiale, senza usare link ricevuti da mittenti sconosciuti. service desk — aurora manufacturing",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-11.txt,a85babc41808bd78098201123ea2b7ed9c867f3226f8697156f84f850061f897
"oggetto: verbale riunione disponibile salve, per qualità e compliance registriamo il seguente aggiornamento: il verbale in formato docx riassume decisioni, responsabili e prossime scadenze. salvalo nello spazio condiviso del gruppo dopo la normale revisione. per assistenza apri una richiesta dal catalogo servizi interno indicando l'oggetto di questa comunicazione. a disposizione, sistemi informativi — università delta",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-12.txt,2f0f2355792067055121712d4a7fb5aadd91f89e944d9cc4f104678771483f95
"subject: requested training certificates attached hello, the attached pdf files are the training certificates requested for the employee record. this notice concerns training office. store them in the approved project folder; they contain no macros or login forms. never send passwords or verification codes by email; use the support details in the company directory if you need help. regards, customer support — example financial",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-13.txt,a88250cc987b113e3995fbcd3267dbc82ad68d03f5f187c55dbb5d67080c86f1
"subject: approved invoice copy attached hi, this is an informational message about training office. a copy of the invoice already approved in the procurement system is attached for reference. match its document number with the purchase order in the saved procurement portal. if you have already completed the task, no further action is required. best regards, people services — blue yonder group",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-14.txt,05c4fa00864c71b7bf51136aff3d53f0a190626ee501e8fd2ca49df411fb84ee
"subject: requested training certificates attached dear colleague, for supplier administration: the attached pdf files are the training certificates requested for the employee record. recommended step: store them in the approved project folder; they contain no macros or login forms. open the service from your saved corporate portal or its official application, not from an unexpected message. it service desk — northwind research",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-15.txt,40b930c6de812aeee004ef35c849f450591509c21713d778c5f1cb1a5791efc3
"subject: approved invoice copy attached good morning, supplier administration recorded this routine update: a copy of the invoice already approved in the procurement system is attached for reference. match its document number with the purchase order in the saved procurement portal. for assistance, open a request from the internal service catalog and quote this notification's subject. operations team — contoso europe",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-16.txt,47a1d3a0ff88647f7cda6f1a63771e9644dd1354dc75ad3ff09d3b4e88cadc92
"subject: requested training certificates attached hello, the attached pdf files are the training certificates requested for the employee record. this notice concerns project office. store them in the approved project folder; they contain no macros or login forms. never send passwords or verification codes by email; use the support details in the company directory if you need help. regards, customer support — example financial",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-17.txt,80e6e2ea8fd243c3c95ff577d738f2a5bbe27e882cf7a0864f93037e21a1e895
"subject: approved invoice copy attached hi, this is an informational message about project office. a copy of the invoice already approved in the procurement system is attached for reference. match its document number with the purchase order in the saved procurement portal. if you have already completed the task, no further action is required. best regards, people services — blue yonder group",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-18.txt,0fe777a9f2d051900a9422b6be2569ae9e7b6b93cbbfa115bd7ca14d761ce30e
"subject: requested training certificates attached dear colleague, for quality and compliance: the attached pdf files are the training certificates requested for the employee record. recommended step: store them in the approved project folder; they contain no macros or login forms. open the service from your saved corporate portal or its official application, not from an unexpected message. it service desk — northwind research",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-19.txt,79c99fac3778f873962e37354eb3340bf37d3f864ebdfcfa96f4aa5443f12761
"subject: approved invoice copy attached good morning, quality and compliance recorded this routine update: a copy of the invoice already approved in the procurement system is attached for reference. match its document number with the purchase order in the saved procurement portal. for assistance, open a request from the internal service catalog and quote this notification's subject. operations team — contoso europe",0,synthetic_legitimate_hard_negative_v1,batch_05/b05-attachments-20.txt,31b3afb08e5a1c39f7f46de477e6b0fd4b9e58bc2862d0e713d5710e5f6b94cc
"oggetto: il tuo contenuto è online buongiorno, la nuova pubblicazione è disponibile e le prime statistiche di ascolto sono state elaborate. il servizio coinvolto è studio artisti. apri la dashboard ufficiale per consultare pubblico, andamento e suggerimenti editoriali. non comunicare password o codici via email; per dubbi usa i contatti pubblicati nella intranet. grazie, customer care — banca esempio",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-01.txt,cee779fdbd40af777032e530d3c2cce9f4c235f15a5f0e2904312fed87a469eb
"oggetto: novità del profilo ciao, questa è una comunicazione informativa relativa a studio artisti. sono disponibili nuovi strumenti per aggiornare immagine, presentazione e contenuti in evidenza. gestisci il profilo dalla normale area creator oppure ignora questa newsletter. se hai già completato l'operazione puoi ignorare il promemoria. cordiali saluti, service desk — aurora manufacturing",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-02.txt,6b56160a0fb8657a81c65313113e64883bbf80415dab8da0aaec058eccec039f
"oggetto: invito al webinar mensile gentile collega, per studio artisti: il prossimo incontro presenta funzioni già incluse nel piano e casi d'uso dei clienti. indicazione operativa: iscriviti dal calendario eventi del sito ufficiale se l'argomento ti interessa. accedi sempre dal preferito aziendale o dall'app ufficiale, senza usare link ricevuti da mittenti sconosciuti. sistemi informativi — università delta",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-03.txt,e80ecbba10131a9bdfd4f55039f8063b47d41b8e1abd03d661c995f0ec20bbe6
"oggetto: il tuo contenuto è online salve, per community sviluppatori registriamo il seguente aggiornamento: la nuova pubblicazione è disponibile e le prime statistiche di ascolto sono state elaborate. apri la dashboard ufficiale per consultare pubblico, andamento e suggerimenti editoriali. per assistenza apri una richiesta dal catalogo servizi interno indicando l'oggetto di questa comunicazione. a disposizione, amministrazione — cooperativa orione",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-04.txt,a0a129a3ab886a93eb7b99d28e08242401f28029117f945eaaf723476f185006
"oggetto: novità del profilo buongiorno, sono disponibili nuovi strumenti per aggiornare immagine, presentazione e contenuti in evidenza. il servizio coinvolto è community sviluppatori. gestisci il profilo dalla normale area creator oppure ignora questa newsletter. non comunicare password o codici via email; per dubbi usa i contatti pubblicati nella intranet. grazie, customer care — banca esempio",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-05.txt,e6ca97645aa88224d3ee574cc8e53be8a1a3f4caa808cf3d7806683386718198
"oggetto: invito al webinar mensile ciao, questa è una comunicazione informativa relativa a community sviluppatori. il prossimo incontro presenta funzioni già incluse nel piano e casi d'uso dei clienti. iscriviti dal calendario eventi del sito ufficiale se l'argomento ti interessa. se hai già completato l'operazione puoi ignorare il promemoria. cordiali saluti, service desk — aurora manufacturing",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-06.txt,995664073e533e30bc1b9638062c9341fb3cf527de7df3a4bcaddb8487b4348f
"oggetto: il tuo contenuto è online gentile collega, per programma clienti: la nuova pubblicazione è disponibile e le prime statistiche di ascolto sono state elaborate. indicazione operativa: apri la dashboard ufficiale per consultare pubblico, andamento e suggerimenti editoriali. accedi sempre dal preferito aziendale o dall'app ufficiale, senza usare link ricevuti da mittenti sconosciuti. sistemi informativi — università delta",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-07.txt,97735c8c5a82bf3a93f166645768fb1db72a48d358feda53ea789469fc1fb326
"oggetto: novità del profilo salve, per programma clienti registriamo il seguente aggiornamento: sono disponibili nuovi strumenti per aggiornare immagine, presentazione e contenuti in evidenza. gestisci il profilo dalla normale area creator oppure ignora questa newsletter. per assistenza apri una richiesta dal catalogo servizi interno indicando l'oggetto di questa comunicazione. a disposizione, amministrazione — cooperativa orione",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-08.txt,3e630b2e49aaa6403fc4941164fb84aa6296e7a8b5cf796cc480771da2fdad0d
"oggetto: invito al webinar mensile buongiorno, il prossimo incontro presenta funzioni già incluse nel piano e casi d'uso dei clienti. il servizio coinvolto è programma clienti. iscriviti dal calendario eventi del sito ufficiale se l'argomento ti interessa. non comunicare password o codici via email; per dubbi usa i contatti pubblicati nella intranet. grazie, customer care — banca esempio",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-09.txt,ec757f6700b1f418ea8b460c6f150b09342950d8b8a4b88cdd8e4fbdb2f9b147
"oggetto: il tuo contenuto è online ciao, questa è una comunicazione informativa relativa a osservatorio innovazione. la nuova pubblicazione è disponibile e le prime statistiche di ascolto sono state elaborate. apri la dashboard ufficiale per consultare pubblico, andamento e suggerimenti editoriali. se hai già completato l'operazione puoi ignorare il promemoria. cordiali saluti, service desk — aurora manufacturing",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-10.txt,0fee3c6712ab6b7a4c506d1f015a884e37333afcee1f20e3e076f2048621d153
"oggetto: novità del profilo gentile collega, per osservatorio innovazione: sono disponibili nuovi strumenti per aggiornare immagine, presentazione e contenuti in evidenza. indicazione operativa: gestisci il profilo dalla normale area creator oppure ignora questa newsletter. accedi sempre dal preferito aziendale o dall'app ufficiale, senza usare link ricevuti da mittenti sconosciuti. sistemi informativi — università delta",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-11.txt,ae1b5aa2ca579dc8f161c0d79ff9a38b3c0f4707dfe4a3b77a8be097967422ca
"oggetto: invito al webinar mensile salve, per osservatorio innovazione registriamo il seguente aggiornamento: il prossimo incontro presenta funzioni già incluse nel piano e casi d'uso dei clienti. iscriviti dal calendario eventi del sito ufficiale se l'argomento ti interessa. per assistenza apri una richiesta dal catalogo servizi interno indicando l'oggetto di questa comunicazione. a disposizione, amministrazione — cooperativa orione",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-12.txt,b765fc5855699fec250e3926936ffea4fc1642b9485dc65cfb9a2f342dfe5934
"subject: your new release is live hello, the new publication is available and its first audience statistics have been processed. this notice concerns artist studio. open the official creator dashboard to review performance and editorial suggestions. never send passwords or verification codes by email; use the support details in the company directory if you need help. regards, people services — blue yonder group",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-13.txt,945eb45ba2d4f63346498b40fe90664021112e6b4eafb0df0ea374e7e0db8cd1
"subject: monthly product newsletter hi, this is an informational message about artist studio. this opt-in update summarizes new profile tools, release notes, and community events. read it in the normal customer portal or ignore the newsletter if it is not relevant. if you have already completed the task, no further action is required. best regards, it service desk — northwind research",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-14.txt,8e1ecf9733535435f34b2c48b51f7add152cc9b9373cbfc595db25abc28febfd
"subject: your new release is live dear colleague, for developer community: the new publication is available and its first audience statistics have been processed. recommended step: open the official creator dashboard to review performance and editorial suggestions. open the service from your saved corporate portal or its official application, not from an unexpected message. operations team — contoso europe",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-15.txt,c1eed3da54cf30c046d269b071da03e26b746b71bb0c303b2f553f33837086c3
"subject: monthly product newsletter good morning, developer community recorded this routine update: this opt-in update summarizes new profile tools, release notes, and community events. read it in the normal customer portal or ignore the newsletter if it is not relevant. for assistance, open a request from the internal service catalog and quote this notification's subject. customer support — example financial",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-16.txt,aaf15fa2ce92a9b49d93d2c4281e69be1311d8a62b6f3302dd1c5b37280297b5
"subject: your new release is live hello, the new publication is available and its first audience statistics have been processed. this notice concerns customer program. open the official creator dashboard to review performance and editorial suggestions. never send passwords or verification codes by email; use the support details in the company directory if you need help. regards, people services — blue yonder group",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-17.txt,3105ab2af93ee34e3f245e189355fabf9b65f49f9bc16d64116addb54eb2eebe
"subject: monthly product newsletter hi, this is an informational message about customer program. this opt-in update summarizes new profile tools, release notes, and community events. read it in the normal customer portal or ignore the newsletter if it is not relevant. if you have already completed the task, no further action is required. best regards, it service desk — northwind research",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-18.txt,72d546741ac71d7eba272f6d8ab44a646b193a6844388a96614a57891d60167f
"subject: your new release is live dear colleague, for innovation network: the new publication is available and its first audience statistics have been processed. recommended step: open the official creator dashboard to review performance and editorial suggestions. open the service from your saved corporate portal or its official application, not from an unexpected message. operations team — contoso europe",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-19.txt,0760c175ba4bc525e0e6fc45f17e1aa7b98387d17a6bea23fea3f5d915d81dd4
"subject: monthly product newsletter good morning, innovation network recorded this routine update: this opt-in update summarizes new profile tools, release notes, and community events. read it in the normal customer portal or ignore the newsletter if it is not relevant. for assistance, open a request from the internal service catalog and quote this notification's subject. customer support — example financial",0,synthetic_legitimate_hard_negative_v1,batch_06/b06-newsletter-20.txt,9b12e0ea7ab9ea3ba954de5f1b32e49cc0e5a2e443b4a8bf4d6433784d3f4523
"oggetto: r: aggiornamento attività buongiorno, confermo quanto scritto nella conversazione precedente e allego il riepilogo delle attività completate. il servizio coinvolto è progetto vega. rispondi al gruppo interno se manca qualche informazione. non comunicare password o codici via email; per dubbi usa i contatti pubblicati nella intranet. grazie, service desk — aurora manufacturing",0,synthetic_legitimate_hard_negative_v1,batch_07/b07-forwarded_threads-01.txt,2046ccf3153d3c72a1e2cef2fc353ddb2e23a02565f31f9419a9284b20a977ff
"oggetto: i: richiesta del fornitore ciao, questa è una comunicazione informativa relativa a progetto vega. inoltro la richiesta ricevuta dal referente abituale per coordinare data e luogo della consegna. verifica disponibilità e comunica la fascia oraria nella stessa conversazione. se hai già completato l'operazione puoi ignorare il promemoria. cordiali saluti, sistemi informativi — università delta",0,synthetic_legitimate_hard_negative_v1,batch_07/b07-forwarded_threads-02.txt,45172b9a523f16781f849dcf71f72ee561f904a3faf96759856371a85f2028e1
"oggetto: r: conferma appuntamento gentile collega, per progetto vega: la riunione è confermata nell'orario concordato e l'invito di calendario è già aggiornato. indicazione operativa: usa il collegamento presente nell'app calendario al momento dell'incontro. accedi sempre dal preferito aziendale o dall'app ufficiale, senza usare link ricevuti da mittenti sconosciuti. amministrazione — cooperativa orione",0,synthetic_legitimate_hard_negative_v1,batch_07/b07-forwarded_threads-03.txt,8b1b203f3ed06f5fe8fab16061e0ea8db88eb1df1ddd9a41872c2eb524e30c2e
"oggetto: r: aggiornamento attività salve, per tirocinio sicurezza registriamo il seguente aggiornamento: confermo quanto scritto nella conversazione precedente e allego il riepilogo delle attività completate. rispondi al gruppo interno se manca qualche informazione. per assistenza apri una richiesta dal catalogo servizi interno indicando l'oggetto di questa comunicazione. a disposizione, customer care — banca esempio",0,synthetic_legitimate_hard_negative_v1,batch_07/b07-forwarded_threads-04.txt,e0e0a53c5847dffc4357659e9e01c11aab18d4f7634d883361c703a67b1c42a3
"oggetto: i: richiesta del fornitore buongiorno, inoltro la richiesta ricevuta dal referente abituale per coordinare data e luogo della consegna. il servizio coinvolto è tirocinio sicurezza. verifica disponibilità e comunica la fascia oraria nella stessa conversazione. non comunicare password o codici via email; per dubbi usa i contatti pubblicati nella intranet. grazie, service desk — aurora manufacturing",0,synthetic_legitimate_hard_negative_v1,batch_07/b07-forwarded_threads-05.txt,301c3546f6499131b6b2e0c69cf3b898927cd62375cb00fd7e345c7e05894816
"oggetto: r: conferma appuntamento ciao, questa è una comunicazione informativa relativa a tirocinio sicurezza. la riunione è confermata nell'orario concordato e l'invito di calendario è già aggiornato. usa il collegamento presente nell'app calendario al momento dell'incontro. se hai già completato l'operazione puoi ignorare il promemoria. cordiali saluti, sistemi informativi — università delta",0,synthetic_legitimate_hard_negative_v1,batch_07/b07-forwarded_threads-06.txt,8cd8e0f1e3eeabb2db7b6338fe7adecfcf7fefadea9911cef9cb6f08df96c6af
"oggetto: r: aggiornamento attività gentile collega, per ordine cliente europa: confermo quanto scritto nella conversazione precedente e allego il riepilogo delle attività completate. indicazione operativa: rispondi al gruppo interno se manca qualche informazione. accedi sempre dal preferito aziendale o dall'app ufficiale, senza usare link ricevuti da mittenti sconosciuti. amministrazione — cooperativa orione",0,synthetic_legitimate_hard_negative_v1,batch_07/b07-forwarded_threads-07.txt,3f96c876497ffc94add88173b2b0a8302c36082e22ec713f8b4bb20a04aa8ab2
"oggetto: i: richiesta del fornitore salve, per ordine cliente europa registriamo il seguente aggiornamento: inoltro la richiesta ricevuta dal referente abituale per coordinare data e luogo della consegna. verifica disponibilità e comunica la fascia oraria nella stessa conversazione. per assistenza apri una richiesta dal catalogo servizi interno indicando l'oggetto di questa comunicazione. a disposizione, customer care — banca esempio",0,synthetic_legitimate_hard_negative_v1,batch_07/b07-forwarded_threads-08.txt,140982c9c8e1bd263b6ce18433bde63d0db48b6dce79dfef830e84a0eb0c0839
